market_id,display_name,category,process_family,target_variable,model_status,threshold_validation_status,historical_data_status,confidence_status,conservative_probability_status,odds_api_support,dk_contract_verified,requires_starting_goalie,requires_projected_active,requires_play_by_play,requires_joint_simulation,parlay_eligibility_status,can_calculate_true_p_today,can_calculate_market_novig_p_today,can_calculate_edge_ev_today,can_issue_operational_decision_today,prospective_validation_status,biggest_blocker,notes
PERIOD_1_PERIOD_WINNING_MARGIN,Period winning margin (1st Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Period winning margin (1st Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_2_PLAYER_GOAL,Player goal (2nd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Player goal (2nd Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_2_PLAYER_POINT,Player point (2nd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Player point (2nd Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_2_PLAYER_SOG,Player SOG (2nd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Player SOG (2nd Period),VALIDATED,VALIDATED_1PLUS_2PLUS_ONLY,AVAILABLE_USED,CURRENT_FRAMEWORK,IMPLEMENTED,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,YES,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),"No live DraftKings price posted yet (preseason, confirmed empirically 2026-08-30)","PLAYER_SOG_BY_PERIOD_VALIDATION_REPORT.md: winning model is Candidate E (hybrid offset -- upstream full-game SOG expectation, from the existing VALIDATED research.player_sog model recomputed PIT-safely per row, plus a small period-specific contextual adjustment). Beats the best PIT-safe baseline with frac_improved >= 0.98 (game- and date-clustered bootstrap) at 1+/2+ in every period, every eval season. 3+ NOT validated for period 2 (frac_improved dropped to 0.8 in the 2025-26 eval season). 4+/5+ never tested: <300 positive events in the eval set (pre-specified tail-support rule). Full-game coherence: sum(P1+P2+P3) exceeds the upstream full-game prediction by ~0.10 SOG on average (disclosed, not forced to zero). LOW-confidence bucket showed mixed skill across eval seasons (-0.015, +0.037) -- left unrestricted (no repeated negative pattern)."
PERIOD_2_TEAM_TOTAL_GOALS,Team total goals (2nd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Team total goals (2nd Period),RESEARCH,ATTEMPTED_NOT_VALIDATED,AVAILABLE_USED,CURRENT_FRAMEWORK,IMPLEMENTED,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),"Research-stage only, not production-validated","TEAM_GOALS_BY_PERIOD_VALIDATION_REPORT.md: a real model (upstream full-game team-goal expectation x league-average period share + small offset-GLM adjustment, and a separate direct Poisson/NB GLM) was built and evaluated under strict walk-forward discipline. NEITHER beat the strongest PIT-safe baseline (full-game expectation x league-average share) with bootstrap evidence clearing this project's usual bar at any period/threshold, in both eval seasons simultaneously -- point-estimate differences were real but tiny (~0.0002-0.0007 mean Brier) and did not survive game- or date-clustered bootstrap scrutiny consistently. A real add-on test of MoneyPuck xG context (Part 8) made period-1 performance WORSE in the 2024-25 eval season (frac_improved 0.003) and did not clear the bar in 2025-26 either -- disclosed, not silently dropped. Real, disclosed home/away goal dependence exists and GROWS by period (raw correlation ~0 in P1, ~-0.05 to -0.07 in P2, ~-0.08 to -0.14 in P3) and is NOT explained away by the model (residual correlation nearly identical to raw) -- independence should not be assumed for future BTTS/correct-score pricing, especially in P3."
PERIOD_2_GAME_TOTAL_GOALS,Game total goals (2nd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Game total goals (2nd Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_2_TEAM_TO_SCORE,Team to score (2nd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Team to score (2nd Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_2_FIRST_TEAM_TO_SCORE,First team to score (2nd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,First team to score (2nd Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_2_BOTH_TEAMS_SCORE,Both teams score (2nd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Both teams score (2nd Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_2_CORRECT_SCORE,Correct score (2nd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Correct score (2nd Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_2_GOALIE_SAVES,Goalie saves (2nd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Goalie saves (2nd Period),VALIDATED,VALIDATED,AVAILABLE_USED,CURRENT_FRAMEWORK,IMPLEMENTED,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,YES,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),"No live DraftKings price posted yet (preseason, confirmed empirically 2026-08-30)","GOALIE_SAVES_VALIDATION_REPORT.md: period saves compared a share-of-validated-full-game-model baseline against a direct per-period Poisson GLM candidate. P2: direct-Poisson beat the share baseline in BOTH eval seasons (frac_improved=0.973, 0.999) -- VALIDATED. All figures CONDITIONAL_ON_ACTUAL_START."
PERIOD_2_PERIOD_WINNING_MARGIN,Period winning margin (2nd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Period winning margin (2nd Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_3_PLAYER_GOAL,Player goal (3rd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Player goal (3rd Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_3_PLAYER_POINT,Player point (3rd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Player point (3rd Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_3_PLAYER_SOG,Player SOG (3rd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Player SOG (3rd Period),VALIDATED,VALIDATED_1PLUS_2PLUS_ONLY,AVAILABLE_USED,CURRENT_FRAMEWORK,IMPLEMENTED,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,YES,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),"No live DraftKings price posted yet (preseason, confirmed empirically 2026-08-30)","PLAYER_SOG_BY_PERIOD_VALIDATION_REPORT.md: winning model is Candidate E (hybrid offset -- upstream full-game SOG expectation, from the existing VALIDATED research.player_sog model recomputed PIT-safely per row, plus a small period-specific contextual adjustment). Beats the best PIT-safe baseline with frac_improved >= 0.98 (game- and date-clustered bootstrap) at 1+/2+ in every period, every eval season. 3+ NOT validated for period 3 (frac_improved only 0.28-0.58 across eval seasons). 4+/5+ never tested: <300 positive events in the eval set (pre-specified tail-support rule). Full-game coherence: sum(P1+P2+P3) exceeds the upstream full-game prediction by ~0.10 SOG on average (disclosed, not forced to zero). LOW-confidence bucket showed NEGATIVE skill in BOTH eval seasons (-0.014, -0.016) -- gated WATCH_ONLY via decision_policy.py v3 (PLAYER_SOG_PERIOD_3: WATCH)."
PERIOD_3_TEAM_TOTAL_GOALS,Team total goals (3rd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Team total goals (3rd Period),RESEARCH,ATTEMPTED_NOT_VALIDATED,AVAILABLE_USED,CURRENT_FRAMEWORK,IMPLEMENTED,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),"Research-stage only, not production-validated","TEAM_GOALS_BY_PERIOD_VALIDATION_REPORT.md: a real model (upstream full-game team-goal expectation x league-average period share + small offset-GLM adjustment, and a separate direct Poisson/NB GLM) was built and evaluated under strict walk-forward discipline. NEITHER beat the strongest PIT-safe baseline (full-game expectation x league-average share) with bootstrap evidence clearing this project's usual bar at any period/threshold, in both eval seasons simultaneously -- point-estimate differences were real but tiny (~0.0002-0.0007 mean Brier) and did not survive game- or date-clustered bootstrap scrutiny consistently. A real add-on test of MoneyPuck xG context (Part 8) made period-1 performance WORSE in the 2024-25 eval season (frac_improved 0.003) and did not clear the bar in 2025-26 either -- disclosed, not silently dropped. Real, disclosed home/away goal dependence exists and GROWS by period (raw correlation ~0 in P1, ~-0.05 to -0.07 in P2, ~-0.08 to -0.14 in P3) and is NOT explained away by the model (residual correlation nearly identical to raw) -- independence should not be assumed for future BTTS/correct-score pricing, especially in P3."
PERIOD_3_GAME_TOTAL_GOALS,Game total goals (3rd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Game total goals (3rd Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_3_TEAM_TO_SCORE,Team to score (3rd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Team to score (3rd Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_3_FIRST_TEAM_TO_SCORE,First team to score (3rd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,First team to score (3rd Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_3_BOTH_TEAMS_SCORE,Both teams score (3rd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Both teams score (3rd Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_3_CORRECT_SCORE,Correct score (3rd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Correct score (3rd Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,True,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
PERIOD_3_GOALIE_SAVES,Goalie saves (3rd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Goalie saves (3rd Period),PARTIAL,PARTIAL_SEASON_INCONSISTENT,AVAILABLE_USED,CURRENT_FRAMEWORK,IMPLEMENTED,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,PARTIAL,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),"Validated in some seasons/strata only, not consistently","GOALIE_SAVES_VALIDATION_REPORT.md: period saves compared a share-of-validated-full-game-model baseline against a direct per-period Poisson GLM candidate. P3: direct-Poisson beat the share baseline in 2025-26 (frac_improved=1.000) but not 2024-25 (0.763) -- PARTIAL, season-inconsistent. All figures CONDITIONAL_ON_ACTUAL_START."
PERIOD_3_PERIOD_WINNING_MARGIN,Period winning margin (3rd Period),PERIOD_MARKETS,PERIOD_EVENT_TIMING,Period winning margin (3rd Period),NOT_BUILT,NOT_BUILT,AVAILABLE_UNUSED,NOT_YET_ASSESSED,NOT_YET_BUILT,UNKNOWN,False,False,False,True,False,NOT_YET_ELIGIBLE,NO,"NO (no live sportsbook price exists for any NHL prop market yet, confirmed empirically 2026-08-30)",NO (requires market no-vig P),NO (requires real market price),NOT_STARTED (2026-27 season not begun),No marginal model built,
